etrait.name	chr	start	stop
Bra019688	A06	4967976	4971809
Bra019689	A06	4962165	4966436
Bra019690	A06	4951149	4955193
Bra019691	A06	4941672	4942592
Bra019692	A06	4934838	4939186
Bra019693	A06	4932366	4933697
Bra019694	A06	4927275	4931961
Bra019695	A06	4921119	4922302
Bra019696	A06	4912853	4916551
Bra019697	A06	4910615	4913143
Bra019698	A06	4905539	4907342
Bra019699	A06	4902033	4904690
Bra019700	A06	4896793	4898015
Bra019701	A06	4894864	4896621
Bra019702	A06	4891937	4894460
Bra019703	A06	4889785	4894685
Bra019704	A06	4881750	4884602
Bra019705	A06	4876549	4880889
Bra019706	A06	4876380	4877693
Bra019707	A06	4872694	4875156
Bra019708	A06	4867135	4868941
Bra019709	A06	4848051	4849426
Bra019710	A06	4845334	4846819
Bra019711	A06	4840945	4842463
Bra019712	A06	4835220	4836688
Bra019713	A06	4831280	4833414
Bra019714	A06	4827207	4827798
Bra019715	A06	4806067	4806912
Bra019716	A06	4799110	4799921
Bra019717	A06	4795052	4795829
Bra019718	A06	4791368	4794536
Bra019719	A06	4789169	4791017
Bra019720	A06	4787194	4790113
Bra019721	A06	4783861	4786429
Bra019722	A06	4778752	4780954
Bra019723	A06	4776615	4777872
Bra019724	A06	4774958	4776316
Bra019725	A06	4769386	4770598
Bra019726	A06	4766249	4768013
Bra019727	A06	4762194	4765996
Bra019728	A06	4756395	4757954
Bra019729	A06	4754771	4756178
Bra019730	A06	4751742	4753596
Bra019731	A06	4742625	4747159
Bra019732	A06	4737307	4740176
Bra019733	A06	4733143	4736837
Bra019734	A06	4727484	4729241
Bra019735	A06	4724204	4725136
Bra019736	A06	4719639	4721478
Bra019737	A06	4713933	4716320
Bra019738	A06	4710478	4713473
Bra019739	A06	4709855	4710194
Bra019740	A06	4707014	4709190
Bra019741	A06	4702066	4703848
Bra019742	A06	4696021	4697193
Bra019743	A06	4685132	4685402
Bra019744	A06	4663660	4666316
Bra019745	A06	4660995	4661748
Bra019746	A06	4647137	4649873
Bra019747	A06	4637531	4640236
Bra019748	A06	4633429	4636491
Bra019749	A06	4626383	4630847
Bra019750	A06	4621768	4623714
Bra019751	A06	4612012	4613710
Bra019752	A06	4608613	4611267
Bra019753	A06	4604456	4605315
Bra019754	A06	4599359	4602412
Bra019755	A06	4594670	4598686
Bra019756	A06	4592120	4592567
Bra019757	A06	4589664	4590634
Bra019758	A06	4588459	4589500
Bra019759	A06	4583372	4585741
Bra019760	A06	4577557	4582794
Bra019761	A06	4564974	4567933
Bra019762	A06	4560782	4562245
Bra019763	A06	4555204	4555510
Bra019764	A06	4552819	4554668
Bra019765	A06	4548568	4551549
Bra019766	A06	4535171	4542546
Bra019767	A06	4527994	4530097
Bra019768	A06	4523312	4526787
Bra019769	A06	4512675	4518726
Bra019770	A06	4509957	4512852
Bra019771	A06	4507324	4509419
Bra019772	A06	4494544	4495345
Bra019773	A06	4478877	4480192
Bra019774	A06	4474764	4476573
Bra019775	A06	4463933	4465406
Bra019776	A06	4461189	4462605
Bra019777	A06	4457051	4458075
Bra019778	A06	4450801	4454087
Bra019779	A06	4440728	4441558
Bra019780	A06	4437540	4440010
Bra019781	A06	4435795	4437435
Bra019782	A06	4419028	4421455
Bra019783	A06	4417234	4418986
Bra019784	A06	4414579	4416833
Bra019785	A06	4410276	4413547
Bra019786	A06	4407795	4409448
Bra019787	A06	4406313	4406745
Bra019788	A06	4401653	4405310
Bra019789	A06	4399116	4401181
Bra019790	A06	4395403	4396579
Bra019791	A06	4387703	4388135
Bra019792	A06	4382578	4385886
Bra019793	A06	4381756	4383120
Bra019794	A06	4377761	4380728
Bra019795_Bra019796	A06	4369587	4370944
Bra019797	A06	4364614	4369290
Bra019798	A06	4363603	4363807
Bra019799	A06	4362090	4362798
Bra019800	A06	4341217	4341502
Bra019801	A06	4329344	4330322
Bra019802	A06	4316987	4319530
Bra019803	A06	4314136	4317151
Bra019804	A06	4310216	4313500
Bra019805	A06	4307732	4310130
Bra019806	A06	4306511	4307682
Bra019807	A06	4303889	4306257
Bra019808	A06	4296767	4299073
Bra019809	A06	4293931	4295796
Bra019810	A06	4290106	4292005
Bra019811	A06	4283883	4288040
Bra019812	A06	4281995	4283699
Bra019813	A06	4278657	4280482
Bra019814	A06	4272804	4276616
Bra019815	A06	4267762	4270824
Bra019816	A06	4264988	4267543
Bra019817	A06	4263101	4267542
Bra019818	A06	4253710	4259034
Bra019819	A06	4242474	4248059
Bra019820	A06	4231206	4232822
Bra019821	A06	4204189	4205737
Bra019822	A06	4199186	4200811
Bra019823	A06	4178600	4179134
Bra019824	A06	4164774	4166747
Bra019825	A06	4153858	4156459
Bra019826	A06	4153242	4155164
Bra019827	A06	4148995	4149553
Bra019828	A06	4124136	4125399
Bra019829	A06	4121249	4123067
Bra019830	A06	4106316	4114978
Bra019831	A06	4103970	4105752
Bra019832	A06	4098515	4100615
Bra019833	A06	4095722	4097717
Bra019834	A06	4092074	4092838
Bra019835	A06	4085337	4088508
Bra019836	A06	4077739	4085212
Bra019837	A06	4074314	4075418
Bra019838	A06	4067613	4068336
Bra019839	A06	4063522	4066163
Bra019840	A06	4058342	4062223
Bra019841	A06	4057423	4057974
Bra019842	A06	4054688	4056183
Bra019843	A06	4050143	4053253
Bra019844	A06	4042479	4043513
Bra019845	A06	4033015	4037998
Bra019846	A06	4023347	4025013
Bra019847	A06	4018966	4021311
Bra019848	A06	4018994	4021347
Bra019849	A06	4017344	4018728
Bra019850	A06	4013150	4016608
Bra019851	A06	4011680	4012517
Bra019852	A06	4008045	4009152
Bra019853	A06	4005654	4007632
Bra019854	A06	3999812	4002814
Bra019855	A06	3995493	3998586
Bra019856	A06	3989049	3992216
Bra019857	A06	3983255	3987425
Bra019858	A06	3980982	3983374
Bra019859	A06	3977794	3980845
Bra019860	A06	3976081	3977718
Bra019861	A06	3974257	3975604
Bra019862	A06	3971246	3974149
Bra019863_Bra019865	A06	3960199	3970579
Bra019864	A06	3962908	3965899
Bra019866	A06	3956814	3959751
Bra019867	A06	3952357	3955671
Bra019868	A06	3949976	3951807
Bra019869	A06	3944629	3947657
Bra019870	A06	3941336	3944893
Bra019871	A06	3935218	3936482
Bra019872	A06	3932150	3933298
Bra019873	A06	3930465	3931764
Bra019874	A06	3924004	3924874
Bra019875	A06	3918190	3919508
Bra019876	A06	3914599	3917245
Bra019877	A06	3910210	3914133
Bra019878	A06	3904780	3909060
Bra019879	A06	3900512	3901544
Bra019880	A06	3896651	3899377
Bra019881	A06	3892854	3893288
Bra019882	A06	3891239	3891632
Bra019883	A06	3880022	3883200
Bra019884	A06	3874550	3878249
Bra019885	A06	3869712	3874192
Bra019886	A06	3866622	3868590
Bra019887	A06	3863881	3864306
Bra019888	A06	3859109	3863768
Bra019889	A06	3856741	3858681
Bra019890	A06	3855364	3856275
Bra019891	A06	3850967	3854491
Bra019892	A06	3835026	3840998
Bra019893	A06	3834757	3837925
Bra019894	A06	3832539	3833974
Bra019895	A06	3830705	3831797
Bra019896	A06	3818816	3826970
Bra019897	A06	3818816	3821869
Bra019898	A06	3815519	3817874
Bra019899	A06	3812192	3814014
Bra019900	A06	3807625	3810710
Bra019901	A06	3806576	3807278
Bra019902	A06	3804659	3807393
Bra019903	A06	3801615	3802336
Bra019904	A06	3796256	3799402
Bra019905	A06	3791215	3793662
Bra019906	A06	3787940	3788952
Bra019907	A06	3774310	3781400
Bra019908	A06	3771357	3773553
Bra019909	A06	3766407	3767805
Bra019910	A06	3752724	3754923
Bra019911	A06	3751057	3752065
Bra019912	A06	3733347	3736437
Bra019913	A06	3729454	3732486
Bra019914	A06	3727124	3729392
Bra019915	A06	3725085	3726604
Bra019916	A06	3723548	3725045
Bra019917	A06	3722609	3723257
Bra019918	A06	3716082	3717060
Bra019919	A06	3712699	3715237
Bra019920	A06	3710443	3712426
Bra019921	A06	3694759	3705709
Bra019922	A06	3700218	3702241
Bra019923	A06	3694738	3697739
Bra019924	A06	3689407	3691780
Bra019925	A06	3686734	3688303
Bra019926	A06	3682429	3686003
Bra019927	A06	3674413	3675500
Bra019928	A06	3669310	3670800
Bra019929	A06	3661217	3662308
Bra019930	A06	3648019	3651636
Bra019931	A06	3646613	3647854
Bra019932	A06	3629548	3631408
Bra019933	A06	3622862	3628597
Bra019934	A06	3620370	3622148
Bra019935	A06	3618237	3620254
Bra019936	A06	3611038	3614398
Bra019937	A06	3603219	3606203
Bra019938	A06	3585665	3593339
Bra019939	A06	3583855	3586309
Bra019940	A06	3580350	3581622
Bra019941	A06	3578273	3579688
Bra019942	A06	3574299	3576771
Bra019943	A06	3572065	3574839
Bra019944	A06	3568313	3571720
Bra019945	A06	3562687	3563706
Bra019946	A06	3559367	3559835
Bra019947	A06	3557807	3558824
Bra019948	A06	3551729	3557705
Bra019949	A06	3550460	3551669
Bra019950	A06	3542192	3549400
Bra019951	A06	3538149	3540771
Bra019952	A06	3535470	3538116
Bra019953	A06	3527871	3532199
Bra019954	A06	3522717	3523353
Bra019955	A06	3519064	3521717
Bra019956	A06	3516263	3517896
Bra019957	A06	3514969	3515452
Bra019958	A06	3509191	3513472
Bra019959	A06	3507559	3508421
Bra019960	A06	3493608	3503780
Bra019961	A06	3504057	3505304
Bra019962	A06	3487018	3489481
Bra019963	A06	3484253	3487177
Bra019964	A06	3480516	3483445
Bra019965	A06	3474796	3477317
Bra019966	A06	3469925	3472435
Bra019967	A06	3466326	3469509
Bra019968	A06	3457459	3459739
Bra019969	A06	3451704	3454465
Bra019970	A06	3444278	3448652
Bra019971	A06	3437700	3442476
Bra019972	A06	3431719	3434973
Bra019973	A06	3428049	3428955
Bra019974	A06	3422038	3424000
Bra019975	A06	3413500	3421207
Bra019976	A06	3407178	3413134
Bra019977	A06	3407311	3409093
Bra019978	A06	3403333	3406763
Bra019979	A06	3397221	3400809
Bra019980	A06	3394322	3397404
Bra019981	A06	3391744	3392911
Bra019982	A06	3388850	3393187
Bra019983	A06	3382562	3386412
Bra019984	A06	3379831	3382387
Bra019985	A06	3377681	3379520
Bra019986	A06	3376661	3377215
Bra019987	A06	3374715	3376137
Bra019988	A06	3360211	3364893
Bra019989	A06	3360267	3361254
Bra019990	A06	3354497	3359011
Bra019991	A06	3351429	3354026
Bra019992	A06	3346011	3349217
Bra019993	A06	3342126	3345414
Bra019994	A06	3339979	3342029
Bra019995	A06	3337995	3339222
Bra019996	A06	3330618	3337886
Bra019997	A06	3324183	3330199
Bra019998	A06	3324308	3327409
Bra019999	A06	3321639	3323628
Bra020000	A06	3320570	3321463
Bra020001	A06	3316170	3320228
Bra020002	A06	3316428	3316953
Bra020003	A06	3313401	3315761
Bra020004	A06	3311955	3313409
Bra020005	A06	3309172	3311390
Bra020006	A06	3307198	3308811
Bra020007	A06	3303552	3307072
Bra020008	A06	3298258	3301639
Bra020009	A06	3296920	3298084
Bra020010	A06	3294765	3296384
Bra020011	A06	3291849	3293588
Bra020012	A06	3290344	3290812
Bra020013	A06	3277125	3281444
Bra020014	A06	3275648	3276968
Bra020015	A06	3272948	3274208
Bra020016	A06	3270209	3271933
Bra020017	A06	3257003	3259154
Bra020018	A06	3247410	3248611
Bra020019	A06	3244896	3247180
Bra020020	A06	3242461	3244467
Bra020021	A06	3240084	3241791
Bra020022	A06	3230280	3232549
Bra020023	A06	3229092	3231130
Bra020024	A06	3225539	3227722
Bra020025	A06	3211668	3216673
Bra020026	A06	3206693	3209898
Bra020027	A06	3205636	3206317
Bra020028	A06	3201801	3202353
Bra020029	A06	3200188	3200875
Bra020030	A06	3198027	3198719
Bra020031	A06	3194964	3196079
Bra020032	A02	4726858	4728367
Bra020033	A02	4730170	4730578
Bra020034	A02	4731323	4734766
Bra020035	A02	4736711	4739397
Bra020036	A02	4739528	4741440
Bra020037	A02	4742104	4745426
Bra020038	A02	4748718	4754999
Bra020039	A02	4758532	4763466
Bra020040	A02	4771800	4775133
Bra020041	A02	4775854	4780538
Bra020042	A02	4781805	4785544
Bra020043	A02	4784606	4785954
Bra020044	A02	4788275	4794239
Bra020045	A02	4792038	4794285
Bra020046	A02	4802226	4804583
Bra020047	A02	4805529	4808880
Bra020048	A02	4812672	4815818
Bra020049	A02	4816383	4816815
Bra020050	A02	4817540	4819662
Bra020051	A02	4820342	4821570
Bra020052	A02	4822284	4827485
Bra020053	A02	4828777	4829059
Bra020054	A02	4832133	4832776
Bra020055	A02	4834495	4835422
Bra020056	A02	4836502	4838538
Bra020057	A02	4838836	4840534
Bra020058	A02	4845483	4847214
Bra020059	A02	4860171	4863632
Bra020060	A02	4863748	4866467
Bra020061	A02	4866864	4868919
Bra020062	A02	4872740	4877292
Bra020063	A02	4876960	4877747
Bra020064	A02	4878148	4878532
Bra020065	A02	4878687	4885313
Bra020066	A02	4887112	4891022
Bra020067	A02	4892721	4894428
Bra020068	A02	4895129	4896468
Bra020069	A02	4902698	4903942
Bra020070	A02	4904365	4905563
Bra020071	A02	4919172	4921001
Bra020072	A02	4921922	4923772
Bra020073	A02	4928628	4930098
Bra020074	A02	4931655	4932615
Bra020075	A02	4933183	4936290
Bra020076	A02	4937350	4939757
Bra020077	A02	4940946	4942389
Bra020078	A02	4943127	4944329
Bra020079	A02	4946660	4951930
Bra020080	A02	4951685	4953497
Bra020081	A02	4959144	4962188
Bra020082	A02	4965533	4969339
Bra020083	A02	4969498	4971714
Bra020084	A02	4972153	4973593
Bra020085	A02	4974346	4976590
Bra020086	A02	4977910	4979660
Bra020087	A02	4979826	4981578
Bra020088	A02	4982904	4984276
Bra020089	A02	4984379	4985164
Bra020090	A02	4987457	4988711
Bra020091	A02	4989445	4994605
Bra020092	A02	4995111	4996191
Bra020093	A02	4998070	5000791
Bra020094	A02	5002551	5005691
Bra020095	A02	5005671	5007185
Bra020096	A02	5008887	5014736
Bra020097	A02	5015504	5017637
Bra020098	A02	5021740	5023410
Bra020099	A02	5027518	5028597
Bra020100	A02	5031035	5032277
Bra020101	A02	5032886	5037759
Bra020102	A02	5038447	5039155
Bra020103	A02	5039467	5044274
Bra020104	A02	5050436	5054013
Bra020105	A02	5058403	5068730
Bra020106	A02	5068929	5069984
Bra020107	A02	5070246	5071925
Bra020108	A02	5074163	5077173
Bra020109	A02	5078304	5082990
Bra020110	A02	5083671	5084694
Bra020111	A02	5085466	5086871
Bra020112	A02	5088616	5093056
Bra020113	A02	5092317	5092953
Bra020114	A02	5094883	5095543
Bra020115	A02	5098554	5099477
Bra020116	A02	5103755	5106156
Bra020117	A02	5103755	5106633
Bra020118	A02	5107877	5109230
Bra020119	A02	5115493	5116109
Bra020120	A02	5120096	5121007
Bra020121	A02	5125300	5128801
Bra020122	A02	5129719	5132047
Bra020123	A02	5133041	5134993
Bra020124	A02	5147252	5148855
Bra020125	A02	5149353	5155006
Bra020126	A02	5161750	5162903
Bra020127	A02	5166096	5167906
Bra020128	A02	5169695	5170138
Bra020129	A02	5171241	5173278
Bra020130	A02	5176638	5182933
Bra020131	A02	5187267	5189836
Bra020132	A02	5190703	5192556
Bra020133	A02	5193471	5194212
Bra020134	A02	5196413	5199818
Bra020135	A02	5200051	5201753
Bra020136	A02	5200864	5204473
Bra020137	A02	5204977	5210045
Bra020138	A02	5210067	5210742
Bra020139	A02	5210661	5214831
Bra020140	A02	5220401	5227858
Bra020141	A02	5228058	5229019
Bra020142	A02	5241014	5243729
Bra020143	A02	5244573	5244876
Bra020144	A02	5246255	5247893
Bra020145	A02	5253718	5257661
Bra020146	A02	5264391	5266003
Bra020147	A02	5266740	5267652
Bra020148	A02	5269663	5270759
Bra020149	A02	5270964	5273038
Bra020150	A02	5273612	5275489
Bra020151	A02	5280319	5282228
Bra020152	A02	5283574	5289111
Bra020153	A02	5290221	5294159
Bra020154	A02	5297546	5300565
Bra020155	A02	5299928	5300620
Bra020156	A02	5301365	5305158
Bra020157	A02	5313005	5316566
Bra020158	A02	5320562	5320805
Bra020159	A02	5323313	5324744
Bra020160	A02	5326397	5327678
Bra020161	A02	5328046	5331508
Bra020162	A02	5333887	5334463
Bra020163	A02	5344002	5345168
Bra020164	A02	5345862	5352305
Bra020165	A02	5369641	5370724
Bra020166	A02	5370758	5371123
Bra020167	A02	5371853	5374474
Bra020168	A02	5373229	5381674
Bra020169	A02	5382873	5385254
Bra020170	A02	5386154	5389018
Bra020171	A02	5389675	5391788
Bra020172	A02	5411046	5413140
Bra020173	A02	5417924	5418489
Bra020174	A02	5419583	5421648
Bra020175	A02	5422685	5424497
Bra020176	A02	5425710	5427342
Bra020177	A02	5428259	5429078
Bra020178	A02	5429859	5430512
Bra020179	A02	5430899	5432331
Bra020180	A02	5435095	5435913
Bra020181	A02	5436833	5437905
Bra020182	A02	5439033	5441011
Bra020183	A02	5441384	5442173
Bra020184	A02	5444985	5447164
Bra020185	A02	5447155	5450422
Bra020186	A02	5451374	5453941
Bra020187	A02	5454492	5455999
Bra020188	A02	5459012	5460444
Bra020189	A02	5466132	5467134
Bra020190	A02	5470975	5473231
Bra020191	A02	5475674	5478403
Bra020192	A02	5481263	5482596
Bra020193	A02	5482651	5484269
Bra020194	A02	5485092	5487572
Bra020195	A02	5499238	5502856
Bra020196	A02	5509437	5510831
Bra020197	A02	5515324	5516544
Bra020198	A02	5525019	5525762
Bra020199	A02	5526805	5528993
Bra020200	A02	5527323	5531114
Bra020201	A02	5534326	5535838
Bra020202	A02	5536312	5537249
Bra020203	A02	5538400	5540380
Bra020204	A02	5553723	5556770
Bra020205	A02	5558478	5561219
Bra020206	A02	5566113	5567272
Bra020207	A02	5568378	5570566
Bra020208	A02	5571394	5571766
Bra020209	A02	5572704	5574643
Bra020210	A02	5575255	5577016
Bra020211	A02	5578113	5579714
Bra020212	A02	5580969	5586062
Bra020213	A02	5592486	5598265
Bra020214	A02	5601163	5602354
Bra020215	A02	5603592	5608112
Bra020216	A02	5609337	5611442
Bra020217	A02	5611445	5614357
Bra020218	A02	5614567	5616843
Bra020219	A02	5617692	5620507
Bra020220	A02	5626043	5629323
Bra020221	A02	5635130	5647508
Bra020222	A02	5651740	5652512
Bra020223	A02	5654486	5655380
Bra020224	A02	5658936	5659842
Bra020225	A02	5663009	5665769
Bra020226	A02	5667211	5668870
Bra020227	A02	5672768	5675392
Bra020228	A02	5678825	5680453
Bra020229	A02	5682111	5683648
Bra020230	A02	5694156	5696267
Bra020231	A02	5700636	5704219
Bra020232	A02	5708702	5710739
Bra020233	A02	5711409	5713870
Bra020234	A02	5721016	5725320
Bra020235	A02	5730214	5734664
Bra020236	A02	5733609	5739582
Bra020237	A02	5761864	5762970
Bra020238	A02	5792290	5794089
Bra020239	A02	5795597	5798981
Bra020240	A02	5799315	5801680
Bra020241	A02	5812114	5815628
Bra020242	A02	5825482	5826813
Bra020243	A02	5832330	5832979
Bra020244	A02	5833576	5834193
Bra020245	A02	5836852	5837275
Bra020246	A02	5841467	5843146
Bra020247	A02	5849014	5850175
Bra020248	A02	5858310	5858490
Bra020249	A02	5862277	5867950
Bra020250_Bra020252	A02	5870605	5871642
Bra020251	A02	5871714	5874794
Bra020253	A02	5879245	5881214
Bra020254	A02	5881624	5883730
Bra020255	A02	5884296	5886971
Bra020256	A02	5887740	5888890
Bra020257	A02	5889739	5890462
Bra020258	A02	5891009	5893145
Bra020259	A02	5894552	5896616
Bra020260	A02	5897123	5901234
Bra020261	A02	5902479	5904016
Bra020262	A02	5919104	5921407
Bra020263	A02	5924089	5925610
Bra020264	A02	5926215	5928137
Bra020265	A02	5929088	5931381
Bra020266	A02	5933827	5935315
Bra020267	A02	5933432	5943919
Bra020268	A02	5943924	5945878
Bra020269	A02	5946872	5949181
Bra020270	A02	5952715	5957860
Bra020271	A02	5974844	5976567
Bra020272	A02	5980377	5983088
Bra020273	A02	5983422	5984482
Bra020274	A02	5987277	5989344
Bra020275	A02	5990581	5991358
Bra020276	A02	5991882	5993232
Bra020277	A02	5993466	5994530
Bra020278	A02	6001879	6002693
Bra020279	A02	6002871	6004284
Bra020280	A02	6004491	6005511
Bra020281	A02	6004491	6006343
Bra020282	A02	6007944	6010502
Bra020283	A02	6010214	6014119
Bra020284	A02	6021866	6022205
Bra020285	A02	6024203	6027562
Bra020286	A02	6028496	6029605
Bra020287	A02	6031519	6033371
Bra020288	A02	6042563	6043339
Bra020289	A02	6055273	6056678
Bra020290	A02	6057782	6059750
Bra020291	A02	6059784	6060042
Bra020292	A02	6064198	6065342
Bra020293	A02	6065721	6068500
Bra020294	A02	6075826	6078274
Bra020295	A02	6079821	6080746
Bra020296	A02	6080788	6085308
Bra020297	A02	6086150	6086462
Bra020298	A02	6089079	6093003
Bra020299	A02	6093193	6097472
Bra020300	A02	6099621	6103658
Bra020301	A02	6104390	6115525
Bra020302	A02	6118910	6119248
Bra020303	A02	6119813	6123903
Bra020304	A02	6124721	6128154
Bra020305	A02	6128385	6130124
Bra020306	A02	6129422	6130551
Bra020307	A02	6132783	6133152
Bra020308	A02	6142689	6143109
Bra020309	A02	6145449	6147355
Bra020310	A02	6147339	6155873
Bra020311	A02	6157190	6158602
Bra020312	A02	6159579	6161078
Bra020313	A02	6163462	6165134
Bra020314	A02	6169226	6171198
Bra020315	A02	6176122	6177755
Bra020316	A02	6178811	6179880
Bra020317	A02	6180414	6181948
Bra020318	A02	6182591	6183980
Bra020319	A02	6184473	6186466
Bra020320	A02	6200299	6201918
Bra020321	A02	6210927	6211976
Bra020322	A02	6218642	6219421
Bra020323	A02	6223656	6224604
Bra020324	A02	6225141	6226546
